gid,gcode,etdate,ettime,seri,an,ac,st,stt,h.tid,v.tid,h.ta,v.ta,h.s,v.s,seas
0021500252,20151129/HOUNYK,2015-11-29,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612745,NYK,HOU,111,116,15-16
0021500253,20151129/INDLAL,2015-11-29,21:30:00,,Staples Center,Los Angeles,3,Final,1610612747,1610612754,LAL,IND,103,107,15-16
0021500254,20151130/HOUDET,2015-11-30,19:30:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612745,DET,HOU,116,105,15-16
0021500255,20151130/BOSMIA,2015-11-30,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612738,MIA,BOS,95,105,15-16
0021500256,20151130/OKCATL,2015-11-30,20:00:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612760,ATL,OKC,106,100,15-16
0021500257,20151130/SASCHI,2015-11-30,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612759,CHI,SAS,92,89,15-16
0021500258,20151130/DENMIL,2015-11-30,20:00:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612743,MIL,DEN,92,74,15-16
0021500259,20151130/GSWUTA,2015-11-30,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612744,UTA,GSW,103,106,15-16
0021500260,20151130/DALSAC,2015-11-30,22:00:00,,Sleep Train Arena,Sacramento,3,Final,1610612758,1610612742,SAC,DAL,112,98,15-16
0021500261,20151130/PORLAC,2015-11-30,22:30:00,,Staples Center,Los Angeles,3,Final,1610612746,1610612757,LAC,POR,102,87,15-16
0021500262,20151201/WASCLE,2015-12-01,19:00:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612764,CLE,WAS,85,97,15-16
0021500263,20151201/LALPHI,2015-12-01,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612747,PHI,LAL,103,91,15-16
0021500264,20151201/PHXBKN,2015-12-01,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612756,BKN,PHX,94,91,15-16
0021500265,20151201/ORLMIN,2015-12-01,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612753,MIN,ORL,93,96,15-16
0021500266,20151201/MEMNOP,2015-12-01,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612763,NOP,MEM,104,113,15-16
0021500267,20151201/DALPOR,2015-12-01,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612742,POR,DAL,112,115,15-16
0021500268,20151202/GSWCHA,2015-12-02,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612744,CHA,GSW,99,116,15-16
0021500269,20151202/LALWAS,2015-12-02,19:00:00,,Verizon Center,Washington,3,Final,1610612764,1610612747,WAS,LAL,104,108,15-16
0021500270,20151202/PHXDET,2015-12-02,19:30:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612756,DET,PHX,127,122,15-16
0021500271,20151202/PHINYK,2015-12-02,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612755,NYK,PHI,99,87,15-16
0021500272,20151202/TORATL,2015-12-02,20:00:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612761,ATL,TOR,86,96,15-16
0021500273,20151202/DENCHI,2015-12-02,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612743,CHI,DEN,99,90,15-16
0021500274,20151202/NOPHOU,2015-12-02,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612740,HOU,NOP,108,101,15-16
0021500275,20151202/MILSAS,2015-12-02,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612749,SAS,MIL,95,70,15-16
0021500276,20151202/INDLAC,2015-12-02,22:30:00,,Staples Center,Los Angeles,3,Final,1610612746,1610612754,LAC,IND,91,103,15-16
0021500277,20151203/OKCMIA,2015-12-03,19:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612760,MIA,OKC,97,95,15-16
0021500278,20151203/DENTOR,2015-12-03,19:30:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612743,TOR,DEN,105,106,15-16
0021500279,20151203/ORLUTA,2015-12-03,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612753,UTA,ORL,94,103,15-16
0021500280,20151203/SASMEM,2015-12-03,21:30:00,,FedExForum,Memphis,3,Final,1610612763,1610612759,MEM,SAS,83,103,15-16
0021500281,20151203/INDPOR,2015-12-03,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612754,POR,IND,123,111,15-16
0021500282,20151203/BOSSAC,2015-12-03,22:00:00,,Mexico City Arena,"Mexico City, Mexico",3,Final,1610612758,1610612738,SAC,BOS,97,114,15-16
0021500283,20151204/BKNNYK,2015-12-04,19:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612751,NYK,BKN,108,91,15-16
0021500284,20151204/PHXWAS,2015-12-04,19:00:00,,Verizon Center,Washington,3,Final,1610612764,1610612756,WAS,PHX,109,106,15-16
0021500285,20151204/MILDET,2015-12-04,19:30:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612749,DET,MIL,102,95,15-16
0021500286,20151204/LALATL,2015-12-04,20:00:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612747,ATL,LAL,100,87,15-16
0021500287,20151204/HOUDAL,2015-12-04,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612745,DAL,HOU,96,100,15-16
0021500288,20151204/CLENOP,2015-12-04,21:30:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612739,NOP,CLE,114,108,15-16
0021500289,20151205/DENPHI,2015-12-05,13:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612743,PHI,DEN,105,108,15-16
0021500290,20151205/GSWTOR,2015-12-05,17:00:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612744,TOR,GSW,109,112,15-16
0021500291,20151205/CLEMIA,2015-12-05,20:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612739,MIA,CLE,99,84,15-16
0021500292,20151205/CHACHI,2015-12-05,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612766,CHI,CHA,96,102,15-16
0021500293,20151205/SACHOU,2015-12-05,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612758,HOU,SAC,120,113,15-16
0021500294,20151205/PORMIN,2015-12-05,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612757,MIN,POR,103,109,15-16
0021500295,20151205/NYKMIL,2015-12-05,20:30:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612752,MIL,NYK,106,91,15-16
0021500296,20151205/BOSSAS,2015-12-05,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612738,SAS,BOS,108,105,15-16
0021500297,20151205/INDUTA,2015-12-05,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612754,UTA,IND,122,119,15-16
0021500298,20151205/ORLLAC,2015-12-05,22:30:00,,Staples Center,Los Angeles,3,Final,1610612746,1610612753,LAC,ORL,103,101,15-16
0021500299,20151206/PHXMEM,2015-12-06,15:30:00,,FedExForum,Memphis,3,Final,1610612763,1610612756,MEM,PHX,95,93,15-16
0021500300,20151206/GSWBKN,2015-12-06,18:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612744,BKN,GSW,98,114,15-16
0021500301,20151206/LALDET,2015-12-06,18:00:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612747,DET,LAL,111,91,15-16
0021500302,20151206/DALWAS,2015-12-06,18:00:00,,Verizon Center,Washington,3,Final,1610612764,1610612742,WAS,DAL,104,116,15-16
0021500303,20151206/SACOKC,2015-12-06,19:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612758,OKC,SAC,98,95,15-16
0021500304,20151207/DETCHA,2015-12-07,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612765,CHA,DET,104,84,15-16
0021500305,20151207/SASPHI,2015-12-07,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612759,PHI,SAS,68,119,15-16
0021500306,20151207/WASMIA,2015-12-07,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612764,MIA,WAS,103,114,15-16
0021500307,20151207/DALNYK,2015-12-07,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612742,NYK,DAL,97,104,15-16
0021500308,20151207/LALTOR,2015-12-07,19:30:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612747,TOR,LAL,102,93,15-16
0021500309,20151207/PHXCHI,2015-12-07,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612756,CHI,PHX,101,103,15-16
0021500310,20151207/PORMIL,2015-12-07,20:00:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612757,MIL,POR,90,88,15-16
0021500311,20151207/LACMIN,2015-12-07,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612746,MIN,LAC,106,110,15-16
0021500312,20151207/BOSNOP,2015-12-07,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612738,NOP,BOS,93,111,15-16
0021500313,20151208/PORCLE,2015-12-08,19:00:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612757,CLE,POR,105,100,15-16
0021500314,20151208/GSWIND,2015-12-08,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612744,IND,GSW,123,131,15-16
0021500315,20151208/HOUBKN,2015-12-08,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612745,BKN,HOU,110,105,15-16
0021500316,20151208/OKCMEM,2015-12-08,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612760,MEM,OKC,88,125,15-16
0021500317,20151208/ORLDEN,2015-12-08,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612753,DEN,ORL,74,85,15-16
0021500318,20151208/UTASAC,2015-12-08,22:00:00,,Sleep Train Arena,Sacramento,3,Final,1610612758,1610612762,SAC,UTA,114,106,15-16
0021500319,20151209/CHIBOS,2015-12-09,19:00:00,,TD Garden,Boston,3,Final,1610612738,1610612741,BOS,CHI,105,100,15-16
0021500320,20151209/MIACHA,2015-12-09,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612748,CHA,MIA,99,81,15-16
0021500321,20151209/HOUWAS,2015-12-09,19:00:00,,Verizon Center,Washington,3,Final,1610612764,1610612745,WAS,HOU,103,109,15-16
0021500322,20151209/MEMDET,2015-12-09,19:30:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612763,DET,MEM,92,93,15-16
0021500323,20151209/SASTOR,2015-12-09,19:30:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612759,TOR,SAS,97,94,15-16
0021500324,20151209/LACMIL,2015-12-09,20:00:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612746,MIL,LAC,95,109,15-16
0021500325,20151209/LALMIN,2015-12-09,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612747,MIN,LAL,123,122,15-16
0021500326,20151209/ORLPHX,2015-12-09,21:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612753,PHX,ORL,107,104,15-16
0021500327,20151209/NYKUTA,2015-12-09,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612752,UTA,NYK,106,85,15-16
0021500328,20151209/ATLDAL,2015-12-09,21:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612737,DAL,ATL,95,98,15-16
0021500329,20151210/PHIBKN,2015-12-10,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612755,BKN,PHI,100,91,15-16
0021500330,20151210/LACCHI,2015-12-10,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612746,CHI,LAC,83,80,15-16
0021500331,20151210/ATLOKC,2015-12-10,20:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612737,OKC,ATL,107,94,15-16
0021500332,20151210/NYKSAC,2015-12-10,22:30:00,,Sleep Train Arena,Sacramento,3,Final,1610612758,1610612752,SAC,NYK,99,97,15-16
0021500333,20151211/MIAIND,2015-12-11,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612748,IND,MIA,96,83,15-16
0021500334,20151211/CLEORL,2015-12-11,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612739,ORL,CLE,76,111,15-16
0021500335,20151211/DETPHI,2015-12-11,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612765,PHI,DET,95,107,15-16
0021500336,20151211/GSWBOS,2015-12-11,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612744,BOS,GSW,119,124,15-16
0021500337,20151211/MILTOR,2015-12-11,19:30:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612749,TOR,MIL,90,83,15-16
0021500338,20151211/CHAMEM,2015-12-11,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612766,MEM,CHA,99,123,15-16
0021500339,20151211/WASNOP,2015-12-11,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612764,NOP,WAS,107,105,15-16
0021500340,20151211/MINDEN,2015-12-11,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612750,DEN,MIN,111,108,15-16
0021500341,20151211/OKCUTA,2015-12-11,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612760,UTA,OKC,90,94,15-16
0021500342,20151211/LALSAS,2015-12-11,21:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612747,SAS,LAL,109,87,15-16
0021500343,20151211/PORPHX,2015-12-11,21:30:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612757,PHX,POR,96,106,15-16
0021500344,20151212/LACBKN,2015-12-12,17:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612746,BKN,LAC,100,105,15-16
0021500345,20151212/BOSCHA,2015-12-12,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612738,CHA,BOS,93,98,15-16
0021500346,20151212/INDDET,2015-12-12,19:30:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612754,DET,IND,118,96,15-16
0021500347,20151212/SASATL,2015-12-12,20:00:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612759,ATL,SAS,78,103,15-16
0021500348,20151212/NOPCHI,2015-12-12,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612740,CHI,NOP,98,94,15-16
0021500349,20151212/LALHOU,2015-12-12,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612747,HOU,LAL,126,97,15-16
0021500350,20151212/WASDAL,2015-12-12,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612764,DAL,WAS,111,114,15-16
0021500351,20151212/GSWMIL,2015-12-12,20:30:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612744,MIL,GSW,108,95,15-16
0021500352,20151212/NYKPOR,2015-12-12,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612752,POR,NYK,110,112,15-16
0021500353,20151213/MINPHX,2015-12-13,15:30:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612750,PHX,MIN,108,101,15-16
0021500354,20151213/MEMMIA,2015-12-13,18:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612763,MIA,MEM,100,97,15-16
0021500355,20151213/PHITOR,2015-12-13,18:00:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612755,TOR,PHI,96,76,15-16
0021500356,20151213/UTAOKC,2015-12-13,19:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612762,OKC,UTA,104,98,15-16
0021500357,20151214/TORIND,2015-12-14,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612761,IND,TOR,106,90,15-16
0021500358,20151214/ORLBKN,2015-12-14,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612753,BKN,ORL,82,105,15-16
0021500359,20151214/LACDET,2015-12-14,19:30:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612746,DET,LAC,103,105,15-16
0021500360,20151214/MIAATL,2015-12-14,20:00:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612748,ATL,MIA,88,100,15-16
0021500361,20151214/PHICHI,2015-12-14,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612755,CHI,PHI,115,96,15-16
0021500362,20151214/WASMEM,2015-12-14,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612764,MEM,WAS,112,95,15-16
0021500363,20151214/PHXDAL,2015-12-14,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612756,DAL,PHX,104,94,15-16
0021500364,20151214/UTASAS,2015-12-14,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612762,SAS,UTA,118,81,15-16
0021500365,20151214/HOUDEN,2015-12-14,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612745,DEN,HOU,114,108,15-16
0021500366,20151214/NOPPOR,2015-12-14,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612740,POR,NOP,105,101,15-16
0021500367,20151215/CLEBOS,2015-12-15,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612739,BOS,CLE,77,89,15-16
0021500368,20151215/DENMIN,2015-12-15,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612743,MIN,DEN,100,112,15-16
0021500369,20151215/HOUSAC,2015-12-15,22:00:00,,Sleep Train Arena,Sacramento,3,Final,1610612758,1610612745,SAC,HOU,107,97,15-16
0021500370,20151215/MILLAL,2015-12-15,22:30:00,,Staples Center,Los Angeles,3,Final,1610612747,1610612749,LAL,MIL,113,95,15-16
0021500371,20151216/DALIND,2015-12-16,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612742,IND,DAL,107,81,15-16
0021500372,20151216/CHAORL,2015-12-16,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612766,ORL,CHA,113,98,15-16
0021500373,20151216/MIABKN,2015-12-16,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612748,BKN,MIA,98,104,15-16
0021500374,20151216/BOSDET,2015-12-16,19:30:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612738,DET,BOS,119,116,15-16
0021500375,20151216/MINNYK,2015-12-16,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612750,NYK,MIN,107,102,15-16
0021500376,20151216/PHIATL,2015-12-16,20:00:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612755,ATL,PHI,127,106,15-16
0021500377,20151216/MEMCHI,2015-12-16,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612763,CHI,MEM,98,85,15-16
0021500378,20151216/POROKC,2015-12-16,20:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612757,OKC,POR,106,90,15-16
0021500379,20151216/WASSAS,2015-12-16,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612764,SAS,WAS,114,95,15-16
0021500380,20151216/NOPUTA,2015-12-16,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612740,UTA,NOP,94,104,15-16
0021500381,20151216/PHXGSW,2015-12-16,22:30:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612756,GSW,PHX,128,103,15-16
0021500382,20151216/MILLAC,2015-12-16,22:30:00,,Staples Center,Los Angeles,3,Final,1610612746,1610612749,LAC,MIL,103,90,15-16
0021500383,20151217/TORCHA,2015-12-17,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612761,CHA,TOR,109,99,15-16
0021500384,20151217/OKCCLE,2015-12-17,20:00:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612760,CLE,OKC,104,100,15-16
0021500385,20151217/HOULAL,2015-12-17,22:30:00,,Staples Center,Los Angeles,3,Final,1610612747,1610612745,LAL,HOU,87,107,15-16
0021500386,20151218/BKNIND,2015-12-18,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612751,IND,BKN,104,97,15-16
0021500387,20151218/PORORL,2015-12-18,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612757,ORL,POR,102,94,15-16
0021500388,20151218/NYKPHI,2015-12-18,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612752,PHI,NYK,97,107,15-16
0021500389,20151218/ATLBOS,2015-12-18,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612737,BOS,ATL,101,109,15-16
0021500390,20151218/TORMIA,2015-12-18,20:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612761,MIA,TOR,94,108,15-16
0021500391,20151218/DETCHI,2015-12-18,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612765,CHI,DET,144,147,15-16
0021500392,20151218/SACMIN,2015-12-18,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612758,MIN,SAC,99,95,15-16
0021500393,20151218/LACSAS,2015-12-18,20:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612746,SAS,LAC,115,107,15-16
0021500394,20151218/MEMDAL,2015-12-18,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612763,DAL,MEM,97,88,15-16
0021500395,20151218/DENUTA,2015-12-18,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612743,UTA,DEN,97,88,15-16
0021500396,20151218/NOPPHX,2015-12-18,22:30:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612740,PHX,NOP,104,88,15-16
0021500397,20151218/MILGSW,2015-12-18,22:30:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612749,GSW,MIL,121,112,15-16
0021500398,20151219/LALOKC,2015-12-19,17:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612747,OKC,LAL,118,78,15-16
0021500399,20151219/CHAWAS,2015-12-19,19:00:00,,Verizon Center,Washington,3,Final,1610612764,1610612766,WAS,CHA,109,101,15-16
0021500400,20151219/CHINYK,2015-12-19,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612741,NYK,CHI,107,91,15-16
0021500401,20151219/LACHOU,2015-12-19,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612746,HOU,LAC,107,97,15-16
0021500402,20151219/INDMEM,2015-12-19,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612754,MEM,IND,96,84,15-16
0021500403,20151220/MINBKN,2015-12-20,13:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612750,BKN,MIN,85,100,15-16
0021500404,20151220/PORMIA,2015-12-20,13:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612757,MIA,POR,116,109,15-16
0021500405,20151220/PHICLE,2015-12-20,15:30:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612755,CLE,PHI,108,86,15-16
0021500406,20151220/MILPHX,2015-12-20,17:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612749,PHX,MIL,95,101,15-16
0021500407,20151220/ATLORL,2015-12-20,18:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612737,ORL,ATL,100,103,15-16
0021500408,20151220/SACTOR,2015-12-20,18:00:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612758,TOR,SAC,94,104,15-16
0021500409,20151220/NOPDEN,2015-12-20,20:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612740,DEN,NOP,125,130,15-16
0021500410,20151221/SACWAS,2015-12-21,19:00:00,,Verizon Center,Washington,3,Final,1610612764,1610612758,WAS,SAC,113,99,15-16
0021500411,20151221/MINBOS,2015-12-21,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612750,BOS,MIN,113,99,15-16
0021500412,20151221/ORLNYK,2015-12-21,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612753,NYK,ORL,99,107,15-16
0021500413,20151221/PORATL,2015-12-21,20:00:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612757,ATL,POR,106,97,15-16
0021500414,20151221/BKNCHI,2015-12-21,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612751,CHI,BKN,102,105,15-16
0021500415,20151221/CHAHOU,2015-12-21,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612766,HOU,CHA,102,95,15-16
0021500416,20151221/INDSAS,2015-12-21,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612754,SAS,IND,106,92,15-16
0021500417,20151221/PHXUTA,2015-12-21,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612756,UTA,PHX,110,89,15-16
0021500418,20151221/OKCLAC,2015-12-21,22:30:00,,Staples Center,Los Angeles,3,Final,1610612746,1610612760,LAC,OKC,99,100,15-16
0021500419,20151222/MEMPHI,2015-12-22,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612763,PHI,MEM,90,104,15-16
0021500420,20151222/DETMIA,2015-12-22,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612765,MIA,DET,92,93,15-16
0021500421,20151222/DALTOR,2015-12-22,19:30:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612742,TOR,DAL,103,99,15-16
0021500422,20151222/LALDEN,2015-12-22,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612747,DEN,LAL,107,111,15-16
0021500423,20151223/BOSCHA,2015-12-23,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612738,CHA,BOS,89,102,15-16
0021500424,20151223/NYKCLE,2015-12-23,19:00:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612752,CLE,NYK,91,84,15-16
0021500425,20151223/SACIND,2015-12-23,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612758,IND,SAC,106,108,15-16
0021500426,20151223/HOUORL,2015-12-23,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612745,ORL,HOU,104,101,15-16
0021500427,20151223/MEMWAS,2015-12-23,19:00:00,,Verizon Center,Washington,3,Final,1610612764,1610612763,WAS,MEM,100,91,15-16
0021500428,20151223/DALBKN,2015-12-23,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612742,BKN,DAL,118,119,15-16
0021500429,20151223/DETATL,2015-12-23,20:00:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612765,ATL,DET,107,100,15-16
0021500430,20151223/PHIMIL,2015-12-23,20:00:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612755,MIL,PHI,113,100,15-16
0021500431,20151223/SASMIN,2015-12-23,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612759,MIN,SAS,83,108,15-16
0021500432,20151223/PORNOP,2015-12-23,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612757,NOP,POR,115,89,15-16
0021500433,20151223/DENPHX,2015-12-23,21:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612743,PHX,DEN,96,104,15-16
0021500434,20151223/UTAGSW,2015-12-23,22:30:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612762,GSW,UTA,103,85,15-16
0021500435,20151223/OKCLAL,2015-12-23,22:30:00,,Staples Center,Los Angeles,3,Final,1610612747,1610612760,LAL,OKC,85,120,15-16
0021500436,20151225/NOPMIA,2015-12-25,12:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612740,MIA,NOP,94,88,15-16
0021500437,20151225/CHIOKC,2015-12-25,14:30:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612741,OKC,CHI,96,105,15-16
0021500438,20151225/CLEGSW,2015-12-25,17:00:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612739,GSW,CLE,89,83,15-16
